county_id,place_geoid,pass,failed_checks
tarrant-tx,4877788,true,
hidalgo-tx,4877866,true,
hunt-tx,4877896,true,
harris-tx,4877956,true,
el-paso-tx,4878016,true,
trinity-tx,4878040,true,
tarrant-tx,4878076,true,
wharton-tx,4878136,true,
wheeler-tx,4878208,true,
carson-tx,4878316,true,
cochran-tx,4878328,true,
smith-tx,4878388,true,
gregg-tx,4878436,true,
grayson-tx,4878532,true,
tarrant-tx,4878544,true,
fannin-tx,4878628,true,
grayson-tx,4878628,true,
hockley-tx,4878640,true,
hill-tx,4878664,true,
clay-tx,4879000,true,
wichita-tx,4879000,true,
ward-tx,4879036,true,
oldham-tx,4879180,true,
brazoria-tx,4879192,true,
hardin-tx,4879204,true,
tyler-tx,4879204,true,
montgomery-tx,4879408,true,
mclennan-tx,4879456,true,
parker-tx,4879492,true,
van-zandt-tx,4879564,true,
dallas-tx,4879576,true,
lynn-tx,4879612,true,
hays-tx,4879624,true,
bexar-tx,4879672,true,
fannin-tx,4879684,true,
archer-tx,4879696,true,
clay-tx,4879696,true,
titus-tx,4879720,true,
runnels-tx,4879756,true,
winkler-tx,4879768,true,
chambers-tx,4879792,true,
franklin-tx,4879816,true,
wood-tx,4879816,true,
smith-tx,4879828,true,
runnels-tx,4879876,true,
brazos-tx,4879919,true,
hunt-tx,4879948,true,
lubbock-tx,4879972,true,
montgomery-tx,4880044,true,
hays-tx,4880058,true,
montgomery-tx,4880144,true,
refugio-tx,4880176,true,
throckmorton-tx,4880188,true,
tyler-tx,4880212,true,
mclennan-tx,4880224,true,
freestone-tx,4880296,true,
bastrop-tx,4880350,true,
collin-tx,4880356,true,
dallas-tx,4880356,true,
rockwall-tx,4880356,true,
medina-tx,4880428,true,
wood-tx,4880440,true,
dewitt-tx,4880560,true,
lavaca-tx,4880560,true,
dewitt-tx,4880584,true,
cameron-tx,4880686,true,
zapata-tx,4880716,true,
willacy-tx,4880722,true,
starr-tx,4880724,true,
angelina-tx,4880728,true,
brown-tx,4880740,true,
guadalupe-tx,4880836,true,
