"county_id","place_geoid","community","local_pass","certification_status","live_provider_status"
"denton-tx","4850920","New Fairview","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wise-tx","4850920","New Fairview","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"zapata-tx","4850924","New Falcon","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lynn-tx","4851012","New Home","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collin-tx","4851036","New Hope","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"rusk-tx","4851168","New London","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cherokee-tx","4851336","New Summerfield","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"newton-tx","4851372","Newton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"austin-tx","4851384","New Ulm","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"walker-tx","4851396","New Waverly","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hunt-tx","4851444","Neylandville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"caldwell-tx","4851492","Niederwald","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hays-tx","4851492","Niederwald","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4851552","Nina","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"gonzales-tx","4851588","Nixon","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wilson-tx","4851588","Nixon","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montague-tx","4851648","Nocona","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montague-tx","4851654","Nocona Hills","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bell-tx","4851708","Nolanville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jefferson-tx","4851720","Nome","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"smith-tx","4851756","Noonday","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dewitt-tx","4851792","Nordheim","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"maverick-tx","4851828","Normandy","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"leon-tx","4851840","Normangee","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"madison-tx","4851840","Normangee","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bee-tx","4851852","Normanna","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4851900","North Alamo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"liberty-tx","4851984","North Cleveland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4852068","North Escobares","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4852212","Northlake","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"frio-tx","4852302","North Pearsall","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4852356","North Richland Hills","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nueces-tx","4852404","North San Pedro","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"coleman-tx","4852668","Novice","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4852902","Oak Grove","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-jacinto-tx","4852992","Oakhurst","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"chambers-tx","4853004","Oak Island","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"ellis-tx","4853115","Oak Leaf","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4853130","Oak Point","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cooke-tx","4853154","Oak Ridge","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4853160","Oak Ridge","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montgomery-tx","4853190","Oak Ridge North","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hood-tx","4853212","Oak Trail Shores","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"navarro-tx","4853217","Oak Valley","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"freestone-tx","4853232","Oakwood","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"leon-tx","4853232","Oakwood","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"haskell-tx","4853304","O'Brien","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4853376","Odem","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"ector-tx","4853388","Odessa","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"midland-tx","4853388","Odessa","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dawson-tx","4853436","O'Donnell","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lynn-tx","4853436","O'Donnell","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"coryell-tx","4853520","Oglesby","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4853556","Oilton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wilbarger-tx","4853616","Oklaunion","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"chambers-tx","4853824","Old River-Winfree","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"liberty-tx","4853824","Old River-Winfree","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4853934","Olivarez","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4853946","Olivia Lopez de Gutierrez","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4853964","Olmito","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4853970","Olmito and Olmito","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4853988","Olmos Park","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"young-tx","4854000","Olney","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lamb-tx","4854012","Olton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"morris-tx","4854024","Omaha","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"polk-tx","4854048","Onalaska","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hockley-tx","4854075","Opdyke West","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"orange-tx","4854132","Orange","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jim-wells-tx","4854168","Orange Grove","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4854186","Orason","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fort-bend-tx","4854192","Orchard","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"upshur-tx","4854216","Ore City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"rusk-tx","4854432","Overton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"smith-tx","4854432","Overton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4854444","Ovilla","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"ellis-tx","4854444","Ovilla","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jim-wells-tx","4854509","Owl Ranch","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazoria-tx","4854528","Oyster Creek","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"crockett-tx","4854552","Ozona","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4854558","Pablo Pena","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cottle-tx","4854600","Paducah","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bastrop-tx","4854624","Paige","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"concho-tx","4854636","Paint Rock","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4854666","Paisano Park","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"matagorda-tx","4854684","Palacios","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"anderson-tx","4854708","Palestine","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"randall-tx","4854726","Palisades","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"ellis-tx","4854744","Palmer","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4854748","Palmer","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4854780","Palmhurst","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4854798","Palm Valley","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4854804","Palmview","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4854810","Palmview South","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4854846","Palo Blanco","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4854868","Paloma Creek","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4854872","Paloma Creek South","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"palo-pinto-tx","4854876","Palo Pinto","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"gray-tx","4854912","Pampa","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"carson-tx","4854960","Panhandle","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montgomery-tx","4855008","Panorama Village","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4855020","Pantego","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wise-tx","4855056","Paradise","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lamar-tx","4855080","Paris","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collin-tx","4855152","Parker","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4856000","Pasadena","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"waller-tx","4856108","Pattison","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montgomery-tx","4856156","Patton Village","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bee-tx","4856252","Pawnee","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"henderson-tx","4856276","Payne Springs","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazoria-tx","4856348","Pearland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fort-bend-tx","4856348","Pearland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4856348","Pearland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"frio-tx","4856384","Pearsall","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"parker-tx","4856432","Peaster","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4856462","Pecan Acres","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wise-tx","4856462","Pecan Acres","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"delta-tx","4856468","Pecan Gap","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fannin-tx","4856468","Pecan Gap","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fort-bend-tx","4856482","Pecan Grove","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"ellis-tx","4856485","Pecan Hill","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hood-tx","4856498","Pecan Plantation","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"johnson-tx","4856498","Pecan Plantation","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4856640","Pelican Bay","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4856644","Pena","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bell-tx","4856660","Pendleton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hill-tx","4856672","Penelope","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4856696","Penitas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4856804","Perezville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jack-tx","4856864","Perrin","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"ochiltree-tx","4856912","Perryton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hale-tx","4856996","Petersburg","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"clay-tx","4857044","Petrolia","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nueces-tx","4857056","Petronila","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bee-tx","4857116","Pettus","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lamar-tx","4857128","Petty","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"travis-tx","4857176","Pflugerville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"williamson-tx","4857176","Pflugerville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4857200","Pharr","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cooke-tx","4857476","Pilot Point","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4857476","Pilot Point","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grayson-tx","4857476","Pilot Point","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grimes-tx","4857494","Pinebrook","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"orange-tx","4857524","Pine Forest","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"marion-tx","4857566","Pine Harbor","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montgomery-tx","4857596","Pinehurst","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"orange-tx","4857608","Pinehurst","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"waller-tx","4857615","Pine Island","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"sabine-tx","4857644","Pineland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hardin-tx","4857752","Pinewood Estates","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4857800","Piney Point Village","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"camp-tx","4857908","Pittsburg","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"victoria-tx","4857932","Placedo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"yoakum-tx","4857968","Plains","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hale-tx","4857980","Plainview","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collin-tx","4858016","Plano","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4858016","Plano","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grimes-tx","4858040","Plantersville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fort-bend-tx","4858088","Pleak","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"polk-tx","4858232","Pleasant Hill","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"atascosa-tx","4858280","Pleasanton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wichita-tx","4858400","Pleasant Valley","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fayette-tx","4858436","Plum","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"liberty-tx","4858448","Plum Grove","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hunt-tx","4858502","Poetry","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4858502","Poetry","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"rains-tx","4858532","Point","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-jacinto-tx","4858556","Point Blank","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"calhoun-tx","4858568","Point Comfort","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"travis-tx","4858586","Point Venture","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4858664","Ponder","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nueces-tx","4858808","Port Aransas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jefferson-tx","4858820","Port Arthur","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"orange-tx","4858820","Port Arthur","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montgomery-tx","4858850","Porter Heights","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4858892","Port Isabel","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nueces-tx","4858904","Portland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4858904","Portland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"calhoun-tx","4858916","Port Lavaca","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"willacy-tx","4858928","Port Mansfield","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jefferson-tx","4858940","Port Neches","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"calhoun-tx","4858952","Port O'Connor","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"garza-tx","4859012","Post","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4859065","Post Oak Bend","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"atascosa-tx","4859084","Poteet","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wilson-tx","4859096","Poth","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"taylor-tx","4859108","Potosi","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grayson-tx","4859132","Pottsboro","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lamar-tx","4859156","Powderly","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"navarro-tx","4859168","Powell","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"henderson-tx","4859192","Poynor","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"el-paso-tx","4859210","Prado Verde","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"milam-tx","4859216","Praesel","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"waller-tx","4859336","Prairie View","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jim-wells-tx","4859384","Premont","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"presidio-tx","4859396","Presidio","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grayson-tx","4859420","Preston","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"mills-tx","4859528","Priddy","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4859540","Primera","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collin-tx","4859576","Princeton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"comanche-tx","4859612","Proctor","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4859636","Progreso","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4859642","Progreso Lakes","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collin-tx","4859696","Prosper","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4859696","Prosper","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4859748","Providence Village","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4859794","Pueblo East","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4859798","Pueblo Nuevo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"callahan-tx","4859984","Putnam","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"ward-tx","4859996","Pyote","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collingsworth-tx","4860020","Quail","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"victoria-tx","4860026","Quail Creek","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hardeman-tx","4860044","Quanah","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cass-tx","4860080","Queen City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"maverick-tx","4860092","Quemado","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4860098","Quesada","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hunt-tx","4860140","Quinlan","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazoria-tx","4860164","Quintana","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"briscoe-tx","4860176","Quitaque","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wood-tx","4860188","Quitman","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"maverick-tx","4860278","Radar Base","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4860290","Rafael Pena","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"crosby-tx","4860356","Ralls","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"zapata-tx","4860380","Ramireno","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4860408","Ramirez-Perez","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4860422","Ramos","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"willacy-tx","4860458","Ranchette Estates","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4860478","Ranchitos del Norte","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4860480","Ranchitos East","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4860482","Ranchitos Las Lomas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jim-wells-tx","4860518","Rancho Alegre","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nueces-tx","4860529","Rancho Banquete","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4860534","Rancho Chico","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4860539","Ranchos Penitas West","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4860544","Rancho Viejo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4860554","Rancho Viejo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4860608","Randolph AFB","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"eastland-tx","4860632","Ranger","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"upton-tx","4860668","Rankin","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lubbock-tx","4860672","Ransom Canyon","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4860686","Ratamosa","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fannin-tx","4860752","Ravenna","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"willacy-tx","4860836","Raymondville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"duval-tx","4860932","Realitos","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nacogdoches-tx","4861040","Redfield","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
