"original_failure_id","county","place_geoid","status"
"LP24449-ledger-01890","webb-tx","4874668","FIXED"
"LP24449-ledger-01891","starr-tx","4874670","FIXED"
"LP24449-ledger-01892","bosque-tx","4874732","FIXED"
"LP24449-ledger-01893","mclennan-tx","4874732","FIXED"
"LP24449-ledger-01894","cooke-tx","4874756","FIXED"
"LP24449-ledger-01895","val-verde-tx","4874895","FIXED"
"LP24449-ledger-01896","van-zandt-tx","4874912","FIXED"
"LP24449-ledger-01897","collin-tx","4874924","FIXED"
"LP24449-ledger-01898","grayson-tx","4874924","FIXED"
"LP24449-ledger-01899","jackson-tx","4874984","FIXED"
"LP24449-ledger-01900","culberson-tx","4875032","FIXED"
"LP24449-ledger-01901","matagorda-tx","4875068","FIXED"
"LP24449-ledger-01902","oldham-tx","4875188","FIXED"
"LP24449-ledger-01903","ellis-tx","4875236","FIXED"
"LP24449-ledger-01904","johnson-tx","4875236","FIXED"
"LP24449-ledger-01905","wilbarger-tx","4875308","FIXED"
"LP24449-ledger-01906","victoria-tx","4875428","FIXED"
"LP24449-ledger-01907","starr-tx","4875432","FIXED"
"LP24449-ledger-01908","orange-tx","4875476","FIXED"
"LP24449-ledger-01909","cameron-tx","4875554","FIXED"
"LP24449-ledger-01910","cameron-tx","4875614","FIXED"
"LP24449-ledger-01911","starr-tx","4875617","FIXED"
"LP24449-ledger-01912","hidalgo-tx","4875626","FIXED"
"LP24449-ledger-01913","el-paso-tx","4875668","FIXED"
"LP24449-ledger-01914","travis-tx","4875752","FIXED"
"LP24449-ledger-01915","bexar-tx","4875764","FIXED"
"LP24449-ledger-01916","mclennan-tx","4876000","FIXED"
"LP24449-ledger-01917","matagorda-tx","4876012","FIXED"
"LP24449-ledger-01918","gonzales-tx","4876024","FIXED"
"LP24449-ledger-01919","ochiltree-tx","4876048","FIXED"
"LP24449-ledger-01920","bowie-tx","4876096","FIXED"
"LP24449-ledger-01921","harris-tx","4876228","FIXED"
"LP24449-ledger-01922","waller-tx","4876228","FIXED"
"LP24449-ledger-01923","austin-tx","4876240","FIXED"
"LP24449-ledger-01924","bosque-tx","4876348","FIXED"
"LP24449-ledger-01925","tyler-tx","4876564","FIXED"
"LP24449-ledger-01926","gregg-tx","4876576","FIXED"
"LP24449-ledger-01927","upshur-tx","4876576","FIXED"
"LP24449-ledger-01928","armstrong-tx","4876612","FIXED"
"LP24449-ledger-01929","harrison-tx","4876636","FIXED"
"LP24449-ledger-01930","tarrant-tx","4876672","FIXED"
"LP24449-ledger-01931","ellis-tx","4876816","FIXED"
"LP24449-ledger-01932","parker-tx","4876864","FIXED"
"LP24449-ledger-01933","travis-tx","4876924","FIXED"
"LP24449-ledger-01934","harris-tx","4876948","FIXED"
"LP24449-ledger-01935","colorado-tx","4877020","FIXED"
"LP24449-ledger-01936","haskell-tx","4877044","FIXED"
"LP24449-ledger-01937","williamson-tx","4877056","FIXED"
"LP24449-ledger-01938","dawson-tx","4877080","FIXED"
"LP24449-ledger-01939","collingsworth-tx","4877152","FIXED"
"LP24449-ledger-01940","terry-tx","4877164","FIXED"
"LP24449-ledger-01941","cherokee-tx","4877176","FIXED"
"LP24449-ledger-01942","travis-tx","4877196","FIXED"
"LP24449-ledger-01943","hidalgo-tx","4877272","FIXED"
"LP24449-ledger-01944","mclennan-tx","4877332","FIXED"
"LP24449-ledger-01945","starr-tx","4877336","FIXED"
"LP24449-ledger-01946","mitchell-tx","4877380","FIXED"
"LP24449-ledger-01947","brazoria-tx","4877416","FIXED"
"LP24449-ledger-01948","jim-wells-tx","4877422","FIXED"
"LP24449-ledger-01949","parker-tx","4877490","FIXED"
"LP24449-ledger-01950","denton-tx","4877620","FIXED"
"LP24449-ledger-01951","tarrant-tx","4877620","FIXED"
"LP24449-ledger-01952","travis-tx","4877632","FIXED"
"LP24449-ledger-01953","polk-tx","4877662","FIXED"
"LP24449-ledger-01954","collin-tx","4877680","FIXED"
"LP24449-ledger-01955","ector-tx","4877728","FIXED"
"LP24449-ledger-01956","collin-tx","4877740","FIXED"
"LP24449-ledger-01957","fort-bend-tx","4877746","FIXED"
"LP24449-ledger-01958","orange-tx","4877752","FIXED"
"LP24449-ledger-01959","tarrant-tx","4877788","FIXED"
"LP24449-ledger-01960","hidalgo-tx","4877866","FIXED"
"LP24449-ledger-01961","hunt-tx","4877896","FIXED"
"LP24449-ledger-01963","el-paso-tx","4878016","FIXED"
"LP24449-ledger-01964","trinity-tx","4878040","FIXED"
"LP24449-ledger-01965","tarrant-tx","4878076","FIXED"
"LP24449-ledger-01966","wharton-tx","4878136","FIXED"
"LP24449-ledger-01967","wheeler-tx","4878208","FIXED"
"LP24449-ledger-01968","carson-tx","4878316","FIXED"
"LP24449-ledger-01969","cochran-tx","4878328","FIXED"
"LP24449-ledger-01970","smith-tx","4878388","FIXED"
"LP24449-ledger-01971","gregg-tx","4878436","FIXED"
"LP24449-ledger-01972","grayson-tx","4878532","FIXED"
"LP24449-ledger-01973","tarrant-tx","4878544","FIXED"
"LP24449-ledger-01974","fannin-tx","4878628","FIXED"
"LP24449-ledger-01975","grayson-tx","4878628","FIXED"
"LP24449-ledger-01976","hockley-tx","4878640","FIXED"
"LP24449-ledger-01977","hill-tx","4878664","FIXED"
"LP24449-ledger-01978","clay-tx","4879000","FIXED"
"LP24449-ledger-01979","wichita-tx","4879000","FIXED"
"LP24449-ledger-01980","ward-tx","4879036","FIXED"
"LP24449-ledger-01981","oldham-tx","4879180","FIXED"
"LP24449-ledger-01982","brazoria-tx","4879192","FIXED"
"LP24449-ledger-01983","hardin-tx","4879204","FIXED"
"LP24449-ledger-01984","tyler-tx","4879204","FIXED"
"LP24449-ledger-01985","montgomery-tx","4879408","FIXED"
"LP24449-ledger-01986","mclennan-tx","4879456","FIXED"
"LP24449-ledger-01987","parker-tx","4879492","FIXED"
"LP24449-ledger-01988","van-zandt-tx","4879564","FIXED"
"LP24449-ledger-01989","dallas-tx","4879576","FIXED"
"LP24449-ledger-01990","lynn-tx","4879612","FIXED"
"LP24449-ledger-01991","hays-tx","4879624","FIXED"
"LP24449-ledger-01992","bexar-tx","4879672","FIXED"
"LP24449-ledger-01993","fannin-tx","4879684","FIXED"
"LP24449-ledger-01994","archer-tx","4879696","FIXED"
"LP24449-ledger-01995","clay-tx","4879696","FIXED"
"LP24449-ledger-01996","titus-tx","4879720","FIXED"
"LP24449-ledger-01997","runnels-tx","4879756","FIXED"
"LP24449-ledger-01998","winkler-tx","4879768","FIXED"
"LP24449-ledger-01999","chambers-tx","4879792","FIXED"
"LP24449-ledger-02000","franklin-tx","4879816","FIXED"
"LP24449-ledger-02001","wood-tx","4879816","FIXED"
"LP24449-ledger-02002","smith-tx","4879828","FIXED"
"LP24449-ledger-02003","runnels-tx","4879876","FIXED"
"LP24449-ledger-02004","brazos-tx","4879919","FIXED"
"LP24449-ledger-02005","hunt-tx","4879948","FIXED"
"LP24449-ledger-02006","lubbock-tx","4879972","FIXED"
"LP24449-ledger-02007","montgomery-tx","4880044","FIXED"
"LP24449-ledger-02008","hays-tx","4880058","FIXED"
"LP24449-ledger-02009","montgomery-tx","4880144","FIXED"
"LP24449-ledger-02010","refugio-tx","4880176","FIXED"
"LP24449-ledger-02011","throckmorton-tx","4880188","FIXED"
"LP24449-ledger-02012","tyler-tx","4880212","FIXED"
"LP24449-ledger-02013","mclennan-tx","4880224","FIXED"
"LP24449-ledger-02014","freestone-tx","4880296","FIXED"
"LP24449-ledger-02015","bastrop-tx","4880350","FIXED"
"LP24449-ledger-02016","collin-tx","4880356","FIXED"
"LP24449-ledger-02017","dallas-tx","4880356","FIXED"
"LP24449-ledger-02018","rockwall-tx","4880356","FIXED"
"LP24449-ledger-02019","medina-tx","4880428","FIXED"
"LP24449-ledger-02020","wood-tx","4880440","FIXED"
"LP24449-ledger-02021","dewitt-tx","4880560","FIXED"
"LP24449-ledger-02022","lavaca-tx","4880560","FIXED"
"LP24449-ledger-02023","dewitt-tx","4880584","FIXED"
"LP24449-ledger-02024","cameron-tx","4880686","FIXED"
"LP24449-ledger-02025","zapata-tx","4880716","FIXED"
"LP24449-ledger-02026","willacy-tx","4880722","FIXED"
"LP24449-ledger-02027","starr-tx","4880724","FIXED"
"LP24449-ledger-02028","angelina-tx","4880728","FIXED"
"LP24449-ledger-02029","brown-tx","4880740","FIXED"
"LP24449-ledger-02030","guadalupe-tx","4880836","FIXED"
