county_id,place_geoid,pass,failed_checks
hardin-tx,4857752,true,
hardin-tx,4863272,true,
hardin-tx,4867832,true,
hardin-tx,4868828,true,
hardin-tx,4879204,true,
harris-tx,4801696,true,
harris-tx,4804462,true,
harris-tx,4805696,true,
harris-tx,4806128,true,
harris-tx,4807300,true,
harris-tx,4811300,true,
harris-tx,4814236,true,
harris-tx,4814929,true,
harris-tx,4815628,true,
harris-tx,4817756,true,
harris-tx,4819624,true,
harris-tx,4823164,true,
harris-tx,4827648,true,
harris-tx,4827996,true,
harris-tx,4833068,true,
harris-tx,4833836,true,
harris-tx,4834148,true,
harris-tx,4835000,true,
harris-tx,4835348,true,
harris-tx,4835480,true,
harris-tx,4837156,true,
harris-tx,4837612,true,
harris-tx,4838476,true,
harris-tx,4841440,true,
harris-tx,4841980,true,
harris-tx,4848772,true,
harris-tx,4848804,true,
harris-tx,4849380,true,
harris-tx,4850376,true,
harris-tx,4856000,true,
harris-tx,4856348,true,
harris-tx,4857800,true,
harris-tx,4866392,true,
harris-tx,4867376,true,
harris-tx,4867688,true,
harris-tx,4869020,true,
harris-tx,4869272,true,
harris-tx,4869596,true,
harris-tx,4869830,true,
harris-tx,4869908,true,
harris-tx,4871960,true,
harris-tx,4872656,true,
harris-tx,4873316,true,
harris-tx,4876228,true,
harris-tx,4876948,true,
harris-tx,4877956,true,
harrison-tx,4831904,true,
harrison-tx,4843888,true,
harrison-tx,4846776,true,
harrison-tx,4866332,true,
harrison-tx,4874240,true,
harrison-tx,4876636,true,
hartley-tx,4814260,true,
hartley-tx,4818524,true,
hartley-tx,4832612,true,
haskell-tx,4832696,true,
haskell-tx,4853304,true,
haskell-tx,4862636,true,
haskell-tx,4863752,true,
haskell-tx,4869980,true,
haskell-tx,4877044,true,
hays-tx,4805000,true,
hays-tx,4806242,true,
hays-tx,4807486,true,
hays-tx,4811080,true,
hays-tx,4817612,true,
hays-tx,4821412,true,
hays-tx,4821424,true,
hays-tx,4832906,true,
hays-tx,4839952,true,
hays-tx,4849600,true,
hays-tx,4851492,true,
hays-tx,4865600,true,
hays-tx,4874216,true,
hays-tx,4879624,true,
hays-tx,4880058,true,
hemphill-tx,4812412,true,
hemphill-tx,4829732,true,
henderson-tx,4804504,true,
henderson-tx,4807852,true,
henderson-tx,4810756,true,
henderson-tx,4812472,true,
henderson-tx,4814224,true,
henderson-tx,4815820,true,
henderson-tx,4824228,true,
henderson-tx,4824828,true,
henderson-tx,4827300,true,
henderson-tx,4831592,true,
henderson-tx,4843354,true,
henderson-tx,4845324,true,
henderson-tx,4846224,true,
henderson-tx,4849272,true,
henderson-tx,4850076,true,
henderson-tx,4856276,true,
henderson-tx,4859192,true,
henderson-tx,4866908,true,
henderson-tx,4870076,true,
henderson-tx,4871236,true,
henderson-tx,4873352,true,
henderson-tx,4873652,true,
hidalgo-tx,4801060,true,
hidalgo-tx,4801576,true,
hidalgo-tx,4802212,true,
hidalgo-tx,4814038,true,
hidalgo-tx,4815028,true,
hidalgo-tx,4818104,true,
hidalgo-tx,4820734,true,
hidalgo-tx,4820884,true,
hidalgo-tx,4820926,true,
hidalgo-tx,4822528,true,
hidalgo-tx,4822660,true,
hidalgo-tx,4824036,true,
hidalgo-tx,4830608,true,
hidalgo-tx,4832246,true,
hidalgo-tx,4832300,true,
hidalgo-tx,4832792,true,
hidalgo-tx,4833092,true,
hidalgo-tx,4833560,true,
hidalgo-tx,4835915,true,
hidalgo-tx,4839988,true,
hidalgo-tx,4840104,true,
hidalgo-tx,4840320,true,
hidalgo-tx,4840342,true,
hidalgo-tx,4840384,true,
hidalgo-tx,4841788,true,
hidalgo-tx,4842916,true,
hidalgo-tx,4843150,true,
hidalgo-tx,4843972,true,
hidalgo-tx,4844104,true,
hidalgo-tx,4845384,true,
hidalgo-tx,4847700,true,
hidalgo-tx,4848272,true,
hidalgo-tx,4848280,true,
hidalgo-tx,4848320,true,
hidalgo-tx,4848768,true,
hidalgo-tx,4849080,true,
hidalgo-tx,4850058,true,
hidalgo-tx,4850092,true,
hidalgo-tx,4851900,true,
hidalgo-tx,4853934,true,
hidalgo-tx,4854780,true,
hidalgo-tx,4854804,true,
hidalgo-tx,4854810,true,
hidalgo-tx,4856696,true,
hidalgo-tx,4856804,true,
hidalgo-tx,4857200,true,
hidalgo-tx,4859636,true,
hidalgo-tx,4859642,true,
hidalgo-tx,4861532,true,
hidalgo-tx,4864307,true,
hidalgo-tx,4865048,true,
hidalgo-tx,4865516,true,
hidalgo-tx,4866248,true,
hidalgo-tx,4868846,true,
hidalgo-tx,4870868,true,
hidalgo-tx,4875626,true,
hidalgo-tx,4877272,true,
hidalgo-tx,4877866,true,
hill-tx,4800100,true,
hill-tx,4803588,true,
hill-tx,4809004,true,
hill-tx,4811656,true,
hill-tx,4812895,true,
hill-tx,4817372,true,
hill-tx,4834088,true,
hill-tx,4835180,true,
hill-tx,4837084,true,
hill-tx,4846260,true,
hill-tx,4847820,true,
hill-tx,4849692,true,
hill-tx,4856672,true,
hill-tx,4878664,true,
hockley-tx,4803540,true,
hockley-tx,4842448,true,
hockley-tx,4854075,true,
hockley-tx,4863140,true,
hockley-tx,4868504,true,
hockley-tx,4871060,true,
hockley-tx,4878640,true,
hood-tx,4812562,true,
hood-tx,4817648,true,
hood-tx,4819570,true,
hood-tx,4830416,true,
hood-tx,4842940,true,
hood-tx,4853212,true,
hood-tx,4856498,true,
hood-tx,4870406,true,
hood-tx,4873268,true,
